permit_id,application_number,service_id,region_id,request_date,completion_date,processing_days,status,channel
1884,PERM-2024-01884,S1,R2,2024-02-01,2024-02-03,2,Completed,Mobile App
1885,PERM-2024-01885,S3,R3,2024-09-16,2024-09-17,1,Completed,Mobile App
1886,PERM-2023-01886,S2,R3,2023-04-15,2023-04-16,1,Rejected,Online Portal
1887,PERM-2023-01887,S2,R2,2023-07-11,2023-07-24,13,Rejected,Service Center
1888,PERM-2023-01888,S1,R2,2023-01-17,2023-02-01,15,Completed,Service Center
1889,PERM-2024-01889,S2,R1,2024-01-28,2024-01-30,2,Completed,Online Portal
1890,PERM-2024-01890,S1,R2,2024-02-29,2024-03-17,17,Rejected,Service Center
1891,PERM-2023-01891,S5,R1,2023-05-09,2023-05-20,11,Completed,Online Portal
1892,PERM-2024-01892,S3,R1,2024-07-25,2024-07-26,1,Completed,Mobile App
1893,PERM-2023-01893,S2,R2,2023-01-29,2023-01-30,1,Completed,Online Portal
1894,PERM-2025-01894,S1,R2,2025-10-30,2025-11-01,2,Completed,Online Portal
1895,PERM-2023-01895,S5,R1,2023-08-30,2023-09-23,24,Completed,Service Center
1896,PERM-2023-01896,S2,R4,2023-08-20,2023-08-22,2,Completed,Online Portal
1897,PERM-2025-01897,S1,R1,2025-02-27,2025-03-01,2,Completed,Mobile App
1898,PERM-2024-01898,S2,R1,2024-12-15,2024-12-16,1,Completed,Online Portal
1899,PERM-2025-01899,S5,R1,2025-01-28,2025-02-07,10,Completed,Online Portal
1900,PERM-2025-01900,S1,R2,2025-03-12,2025-03-15,3,Completed,Online Portal
1901,PERM-2025-01901,S1,R2,2025-02-14,2025-02-16,2,Completed,Online Portal
1902,PERM-2024-01902,S5,R1,2024-12-26,2025-01-06,11,Completed,Mobile App
1903,PERM-2023-01903,S1,R2,2023-07-19,2023-07-21,2,Completed,Online Portal
1904,PERM-2025-01904,S1,R1,2025-08-02,2025-08-03,1,Completed,Mobile App
1905,PERM-2023-01905,S2,R2,2023-03-20,2023-03-21,1,Completed,Mobile App
1906,PERM-2025-01906,S3,R1,2025-08-13,2025-08-15,2,Completed,Mobile App
1907,PERM-2025-01907,S2,R1,2025-05-05,2025-05-06,1,Completed,Online Portal
1908,PERM-2024-01908,S5,R4,2024-04-11,2024-05-01,20,Rejected,Service Center
1909,PERM-2024-01909,S2,R1,2024-08-03,2024-08-04,1,Completed,Online Portal
1910,PERM-2025-01910,S1,R1,2025-07-28,2025-07-31,3,Completed,Online Portal
1911,PERM-2024-01911,S5,R2,2024-03-24,2024-04-04,11,Completed,Online Portal
1912,PERM-2023-01912,S2,R5,2023-03-28,,1,Under Review,Online Portal
1913,PERM-2023-01913,S1,R1,2023-04-11,2023-04-12,1,Completed,Online Portal
1914,PERM-2025-01914,S2,R1,2025-10-28,2025-10-29,1,Completed,Mobile App
1915,PERM-2025-01915,S2,R1,2025-04-24,2025-04-26,2,Completed,Online Portal
1916,PERM-2023-01916,S1,R1,2023-03-28,2023-03-30,2,Completed,Online Portal
1917,PERM-2023-01917,S1,R1,2023-02-12,2023-02-13,1,Completed,Mobile App
1918,PERM-2024-01918,S2,R2,2024-02-12,2024-02-15,3,Completed,Online Portal
1919,PERM-2024-01919,S3,R5,2024-10-25,2024-10-27,2,Completed,Online Portal
1920,PERM-2025-01920,S2,R1,2025-11-06,2025-11-09,3,Completed,Online Portal
1921,PERM-2023-01921,S5,R1,2023-05-28,2023-06-08,11,Completed,Mobile App
1922,PERM-2023-01922,S1,R1,2023-10-04,2023-10-05,1,Completed,Online Portal
1923,PERM-2023-01923,S1,R1,2023-08-20,2023-08-22,2,Completed,Online Portal
1924,PERM-2024-01924,S1,R3,2024-01-01,2024-01-02,1,Completed,Mobile App
1925,PERM-2024-01925,S1,R1,2024-03-11,2024-03-13,2,Completed,Mobile App
1926,PERM-2024-01926,S1,R1,2024-02-03,2024-02-05,2,Completed,Mobile App
1927,PERM-2024-01927,S3,R2,2024-05-13,,23,Under Review,Service Center
1928,PERM-2024-01928,S4,R1,2024-06-23,2024-06-24,1,Completed,Online Portal
1929,PERM-2024-01929,S5,R2,2024-07-16,2024-07-25,9,Completed,Online Portal
1930,PERM-2024-01930,S1,R1,2024-03-17,2024-03-19,2,Completed,Online Portal
1931,PERM-2025-01931,S4,R3,2025-02-11,2025-02-12,1,Completed,Online Portal
1932,PERM-2023-01932,S2,R4,2023-12-16,2023-12-18,2,Completed,Online Portal
1933,PERM-2024-01933,S1,R2,2024-06-03,2024-06-06,3,Completed,Online Portal
1934,PERM-2023-01934,S4,R4,2023-05-18,2023-05-21,3,Completed,Mobile App
1935,PERM-2025-01935,S2,R1,2025-09-18,2025-09-21,3,Completed,Mobile App
1936,PERM-2024-01936,S1,R1,2024-01-03,2024-01-05,2,Completed,Online Portal
1937,PERM-2023-01937,S2,R2,2023-12-26,2023-12-27,1,Completed,Mobile App
1938,PERM-2025-01938,S1,R2,2025-07-09,2025-07-12,3,Completed,Online Portal
1939,PERM-2023-01939,S2,R1,2023-11-25,2023-11-27,2,Completed,Online Portal
1940,PERM-2025-01940,S2,R1,2025-08-19,2025-08-22,3,Completed,Mobile App
1941,PERM-2024-01941,S5,R1,2024-04-07,2024-04-17,10,Rejected,Online Portal
1942,PERM-2025-01942,S1,R1,2025-08-03,2025-08-06,3,Completed,Online Portal
1943,PERM-2025-01943,S2,R1,2025-08-20,2025-08-21,1,Completed,Online Portal
1944,PERM-2025-01944,S2,R2,2025-04-15,2025-04-28,13,Completed,Service Center
1945,PERM-2023-01945,S2,R1,2023-06-18,2023-06-19,1,Completed,Mobile App
1946,PERM-2023-01946,S2,R1,2023-08-05,2023-08-07,2,Completed,Online Portal
1947,PERM-2024-01947,S2,R2,2024-01-13,2024-01-30,17,Rejected,Service Center
1948,PERM-2023-01948,S4,R2,2023-04-29,2023-04-30,1,Completed,Mobile App
1949,PERM-2023-01949,S5,R3,2023-07-09,2023-07-19,10,Completed,Mobile App
1950,PERM-2025-01950,S3,R2,2025-02-05,2025-02-22,17,Rejected,Service Center
1951,PERM-2024-01951,S3,R1,2024-01-05,,3,Under Review,Online Portal
1952,PERM-2023-01952,S2,R3,2023-05-29,2023-05-30,1,Completed,Online Portal
1953,PERM-2024-01953,S3,R1,2024-10-13,2024-10-14,1,Completed,Mobile App
1954,PERM-2025-01954,S2,R1,2025-02-08,2025-02-10,2,Completed,Mobile App
1955,PERM-2024-01955,S2,R2,2024-01-09,2024-01-11,2,Completed,Mobile App
1956,PERM-2025-01956,S2,R4,2025-02-19,2025-02-20,1,Completed,Mobile App
1957,PERM-2023-01957,S2,R1,2023-06-09,2023-06-30,21,Rejected,Service Center
1958,PERM-2023-01958,S1,R1,2023-12-17,2023-12-31,14,Rejected,Service Center
1959,PERM-2025-01959,S5,R1,2025-06-10,2025-07-06,26,Completed,Service Center
1960,PERM-2024-01960,S2,R1,2024-06-06,2024-06-19,13,Rejected,Service Center
1961,PERM-2024-01961,S1,R1,2024-06-05,2024-06-17,12,Completed,Service Center
1962,PERM-2025-01962,S2,R2,2025-02-21,2025-02-23,2,Completed,Online Portal
1963,PERM-2023-01963,S1,R1,2023-09-30,,3,Under Review,Online Portal
1964,PERM-2025-01964,S1,R4,2025-07-24,2025-07-25,1,Completed,Online Portal
1965,PERM-2023-01965,S1,R2,2023-07-02,,21,Under Review,Service Center
1966,PERM-2024-01966,S2,R2,2024-05-02,2024-05-04,2,Completed,Mobile App
1967,PERM-2025-01967,S2,R3,2025-04-25,2025-04-28,3,Completed,Mobile App
1968,PERM-2023-01968,S3,R1,2023-05-04,2023-05-06,2,Completed,Online Portal
1969,PERM-2025-01969,S2,R1,2025-09-11,2025-09-14,3,Completed,Online Portal
1970,PERM-2025-01970,S2,R2,2025-02-28,2025-03-01,1,Completed,Mobile App
1971,PERM-2024-01971,S2,R3,2024-02-18,2024-02-19,1,Completed,Online Portal
1972,PERM-2024-01972,S2,R2,2024-11-16,,3,Under Review,Online Portal
1973,PERM-2023-01973,S3,R1,2023-04-23,2023-04-26,3,Completed,Online Portal
1974,PERM-2025-01974,S1,R4,2025-06-06,2025-06-08,2,Completed,Online Portal
1975,PERM-2023-01975,S1,R1,2023-05-02,2023-05-04,2,Completed,Mobile App
1976,PERM-2023-01976,S3,R3,2023-02-08,2023-02-11,3,Completed,Online Portal
1977,PERM-2024-01977,S2,R5,2024-05-11,,3,Under Review,Mobile App
1978,PERM-2025-01978,S1,R1,2025-02-18,2025-02-19,1,Completed,Online Portal
1979,PERM-2025-01979,S1,R2,2025-07-31,2025-08-21,21,Completed,Service Center
1980,PERM-2023-01980,S5,R1,2023-05-29,2023-06-09,11,Completed,Online Portal
1981,PERM-2025-01981,S3,R1,2025-10-18,2025-10-20,2,Completed,Mobile App
1982,PERM-2024-01982,S2,R1,2024-10-22,2024-10-23,1,Completed,Mobile App
1983,PERM-2023-01983,S2,R2,2023-10-29,2023-11-01,3,Completed,Online Portal
1984,PERM-2023-01984,S2,R4,2023-08-26,2023-09-07,12,Completed,Service Center
1985,PERM-2024-01985,S5,R2,2024-10-08,2024-10-17,9,Completed,Mobile App
1986,PERM-2024-01986,S5,R1,2024-10-24,2024-11-03,10,Completed,Online Portal
1987,PERM-2023-01987,S1,R3,2023-08-24,2023-08-26,2,Completed,Online Portal
1988,PERM-2023-01988,S3,R4,2023-07-22,,25,Under Review,Service Center
1989,PERM-2023-01989,S1,R1,2023-09-13,2023-09-14,1,Completed,Mobile App
1990,PERM-2024-01990,S1,R5,2024-08-20,2024-08-21,1,Completed,Online Portal
1991,PERM-2024-01991,S2,R1,2024-10-23,2024-10-24,1,Completed,Online Portal
1992,PERM-2023-01992,S2,R3,2023-08-23,2023-09-10,18,Completed,Service Center
1993,PERM-2024-01993,S5,R1,2024-06-17,2024-06-27,10,Completed,Mobile App
1994,PERM-2025-01994,S1,R1,2025-05-09,2025-05-11,2,Completed,Mobile App
1995,PERM-2025-01995,S2,R1,2025-02-08,,2,Under Review,Online Portal
1996,PERM-2024-01996,S4,R2,2024-06-24,2024-06-25,1,Completed,Mobile App
1997,PERM-2023-01997,S4,R1,2023-08-01,2023-08-03,2,Completed,Online Portal
1998,PERM-2024-01998,S1,R1,2024-04-07,2024-04-09,2,Rejected,Online Portal
1999,PERM-2024-01999,S2,R2,2024-03-11,2024-03-13,2,Completed,Mobile App
2000,PERM-2023-02000,S2,R4,2023-10-10,2023-10-30,20,Completed,Kiosk
2001,PERM-2023-02001,S1,R1,2023-03-29,2023-04-01,3,Completed,Online Portal
2002,PERM-2025-02002,S5,R1,2025-12-03,2025-12-13,10,Completed,Online Portal
2003,PERM-2024-02003,S4,R1,2024-04-05,2024-04-08,3,Completed,Mobile App
2004,PERM-2023-02004,S1,R1,2023-10-05,2023-10-08,3,Completed,Mobile App
2005,PERM-2024-02005,S1,R3,2024-02-25,2024-03-08,12,Completed,Service Center
2006,PERM-2024-02006,S1,R3,2024-11-26,2024-11-27,1,Completed,Mobile App
2007,PERM-2024-02007,S4,R2,2024-05-29,2024-06-01,3,Completed,Online Portal
2008,PERM-2024-02008,S1,R1,2024-12-03,2024-12-24,21,Completed,Kiosk
2009,PERM-2023-02009,S2,R2,2023-01-19,2023-01-22,3,Completed,Mobile App
2010,PERM-2023-02010,S2,R2,2023-01-23,,25,Under Review,Service Center
2011,PERM-2024-02011,S2,R3,2024-02-17,2024-02-19,2,Completed,Mobile App
2012,PERM-2025-02012,S1,R2,2025-11-19,2025-12-10,21,Completed,Service Center
2013,PERM-2023-02013,S1,R2,2023-04-18,2023-04-19,1,Completed,Online Portal
2014,PERM-2023-02014,S5,R2,2023-05-16,2023-05-26,10,Completed,Online Portal
2015,PERM-2023-02015,S4,R1,2023-12-28,2024-01-10,13,Completed,Service Center
2016,PERM-2023-02016,S3,R4,2023-05-09,2023-05-10,1,Completed,Online Portal
2017,PERM-2024-02017,S1,R1,2024-05-29,2024-05-31,2,Completed,Online Portal
2018,PERM-2024-02018,S2,R2,2024-03-24,2024-03-25,1,Rejected,Mobile App
2019,PERM-2025-02019,S2,R1,2025-05-23,2025-06-13,21,Rejected,Service Center
2020,PERM-2024-02020,S1,R2,2024-04-17,2024-04-18,1,Completed,Online Portal
2021,PERM-2025-02021,S4,R2,2025-10-30,2025-11-13,14,Completed,Service Center
2022,PERM-2023-02022,S2,R1,2023-10-29,2023-11-01,3,Completed,Mobile App
2023,PERM-2023-02023,S1,R1,2023-08-19,2023-08-21,2,Completed,Mobile App
2024,PERM-2025-02024,S4,R2,2025-07-11,,17,Under Review,Service Center
2025,PERM-2025-02025,S5,R2,2025-12-25,2026-01-04,10,Completed,Online Portal
2026,PERM-2025-02026,S1,R1,2025-07-25,2025-07-26,1,Completed,Online Portal
2027,PERM-2023-02027,S2,R1,2023-04-22,,2,Under Review,Online Portal
2028,PERM-2025-02028,S2,R2,2025-11-02,2025-11-03,1,Completed,Mobile App
2029,PERM-2024-02029,S2,R1,2024-05-14,2024-05-16,2,Completed,Mobile App
2030,PERM-2025-02030,S1,R1,2025-07-20,2025-08-01,12,Completed,Service Center
2031,PERM-2024-02031,S2,R1,2024-08-20,2024-08-23,3,Completed,Mobile App
2032,PERM-2023-02032,S5,R1,2023-08-22,2023-09-01,10,Completed,Mobile App
2033,PERM-2024-02033,S2,R1,2024-08-24,2024-08-25,1,Completed,Mobile App
2034,PERM-2023-02034,S1,R1,2023-11-10,2023-11-12,2,Completed,Online Portal
2035,PERM-2024-02035,S2,R1,2024-07-19,2024-07-20,1,Completed,Online Portal
2036,PERM-2025-02036,S2,R1,2025-11-01,,18,Under Review,Service Center
2037,PERM-2023-02037,S3,R1,2023-07-28,2023-07-31,3,Completed,Online Portal
2038,PERM-2025-02038,S2,R1,2025-11-03,2025-11-06,3,Completed,Online Portal
2039,PERM-2025-02039,S1,R1,2025-11-09,2025-11-11,2,Completed,Mobile App
2040,PERM-2024-02040,S1,R3,2024-08-09,2024-08-12,3,Completed,Online Portal
2041,PERM-2025-02041,S3,R1,2025-10-11,2025-10-30,19,Completed,Service Center
2042,PERM-2025-02042,S1,R1,2025-12-29,2025-12-30,1,Completed,Online Portal
2043,PERM-2024-02043,S3,R1,2024-11-28,2024-12-01,3,Completed,Online Portal
2044,PERM-2023-02044,S1,R1,2023-05-12,2023-05-14,2,Completed,Online Portal
2045,PERM-2025-02045,S2,R2,2025-11-09,2025-11-12,3,Completed,Mobile App
2046,PERM-2024-02046,S2,R2,2024-06-19,2024-06-22,3,Completed,Online Portal
2047,PERM-2025-02047,S5,R3,2025-10-10,2025-10-19,9,Completed,Mobile App
2048,PERM-2023-02048,S5,R2,2023-08-15,2023-09-17,33,Rejected,Service Center
2049,PERM-2025-02049,S1,R4,2025-04-01,,23,Under Review,Service Center
2050,PERM-2025-02050,S2,R1,2025-05-20,2025-05-21,1,Completed,Online Portal
2051,PERM-2024-02051,S1,R1,2024-02-09,2024-02-12,3,Completed,Online Portal
2052,PERM-2023-02052,S2,R1,2023-07-21,,3,Under Review,Mobile App
2053,PERM-2023-02053,S2,R1,2023-02-07,,13,Under Review,Service Center
2054,PERM-2025-02054,S4,R1,2025-07-30,2025-08-23,24,Rejected,Kiosk
2055,PERM-2023-02055,S5,R2,2023-07-07,2023-07-17,10,Completed,Online Portal
2056,PERM-2025-02056,S2,R1,2025-12-16,2025-12-17,1,Completed,Mobile App
2057,PERM-2025-02057,S2,R4,2025-07-29,2025-07-30,1,Completed,Online Portal
2058,PERM-2025-02058,S4,R3,2025-11-09,,1,Under Review,Online Portal
2059,PERM-2023-02059,S3,R1,2023-09-30,2023-10-01,1,Completed,Online Portal
2060,PERM-2024-02060,S1,R1,2024-08-05,2024-08-08,3,Completed,Online Portal
2061,PERM-2024-02061,S2,R1,2024-05-30,2024-06-01,2,Completed,Online Portal
2062,PERM-2024-02062,S2,R1,2024-06-09,2024-06-12,3,Completed,Online Portal
2063,PERM-2023-02063,S1,R1,2023-12-02,2023-12-04,2,Completed,Mobile App
2064,PERM-2024-02064,S1,R1,2024-11-28,2024-11-29,1,Completed,Online Portal
2065,PERM-2025-02065,S1,R1,2025-12-14,2025-12-15,1,Completed,Mobile App
2066,PERM-2024-02066,S2,R1,2024-05-14,2024-05-16,2,Completed,Online Portal
2067,PERM-2025-02067,S1,R5,2025-06-18,2025-06-19,1,Completed,Online Portal
2068,PERM-2025-02068,S1,R2,2025-02-04,2025-02-05,1,Completed,Online Portal
2069,PERM-2024-02069,S1,R4,2024-06-19,2024-06-22,3,Completed,Online Portal
2070,PERM-2023-02070,S3,R1,2023-06-11,,2,Under Review,Mobile App
2071,PERM-2024-02071,S3,R1,2024-08-16,2024-08-19,3,Completed,Online Portal
2072,PERM-2023-02072,S2,R2,2023-06-08,2023-06-09,1,Completed,Mobile App
2073,PERM-2023-02073,S2,R1,2023-03-01,2023-03-02,1,Completed,Online Portal
2074,PERM-2025-02074,S5,R1,2025-07-03,2025-07-12,9,Completed,Mobile App
2075,PERM-2023-02075,S1,R2,2023-07-30,2023-08-02,3,Completed,Mobile App
2076,PERM-2024-02076,S1,R2,2024-02-10,2024-02-13,3,Completed,Online Portal
2077,PERM-2024-02077,S1,R1,2024-10-25,2024-10-27,2,Completed,Online Portal
2078,PERM-2024-02078,S1,R1,2024-06-25,2024-06-26,1,Completed,Online Portal
2079,PERM-2025-02079,S2,R1,2025-09-24,2025-09-27,3,Completed,Mobile App
2080,PERM-2025-02080,S4,R1,2025-07-15,2025-07-16,1,Completed,Online Portal
2081,PERM-2025-02081,S2,R1,2025-05-17,2025-05-19,2,Completed,Mobile App
2082,PERM-2023-02082,S2,R1,2023-01-19,2023-01-22,3,Completed,Mobile App
2083,PERM-2024-02083,S5,R1,2024-03-07,2024-03-29,22,Completed,Service Center
2084,PERM-2025-02084,S1,R4,2025-01-09,2025-01-11,2,Completed,Mobile App
2085,PERM-2023-02085,S1,R2,2023-07-02,2023-07-03,1,Completed,Mobile App
2086,PERM-2023-02086,S2,R2,2023-04-23,2023-04-25,2,Completed,Online Portal
2087,PERM-2024-02087,S2,R1,2024-04-25,2024-05-19,24,Rejected,Service Center
2088,PERM-2025-02088,S1,R1,2025-04-10,2025-04-11,1,Completed,Mobile App
2089,PERM-2025-02089,S2,R1,2025-02-01,,1,Under Review,Online Portal
2090,PERM-2024-02090,S2,R1,2024-04-20,2024-05-07,17,Completed,Service Center
2091,PERM-2025-02091,S2,R1,2025-02-01,2025-02-04,3,Completed,Online Portal
2092,PERM-2025-02092,S2,R2,2025-08-28,2025-09-16,19,Completed,Service Center
2093,PERM-2025-02093,S2,R2,2025-10-16,2025-11-04,19,Rejected,Service Center
2094,PERM-2023-02094,S1,R1,2023-06-10,2023-06-13,3,Completed,Online Portal
2095,PERM-2024-02095,S2,R1,2024-02-05,2024-02-07,2,Completed,Mobile App
2096,PERM-2023-02096,S1,R4,2023-07-17,2023-07-19,2,Completed,Online Portal
2097,PERM-2024-02097,S5,R1,2024-10-21,2024-10-31,10,Completed,Online Portal
2098,PERM-2025-02098,S2,R1,2025-12-06,2025-12-09,3,Completed,Online Portal
2099,PERM-2024-02099,S2,R1,2024-02-03,2024-02-04,1,Completed,Mobile App
2100,PERM-2023-02100,S3,R2,2023-03-19,2023-03-20,1,Completed,Online Portal
2101,PERM-2023-02101,S2,R5,2023-05-04,2023-05-05,1,Rejected,Online Portal
2102,PERM-2023-02102,S2,R1,2023-03-16,2023-03-19,3,Completed,Mobile App
2103,PERM-2023-02103,S3,R3,2023-05-17,2023-05-20,3,Completed,Online Portal
2104,PERM-2024-02104,S3,R3,2024-08-24,2024-08-25,1,Completed,Online Portal
2105,PERM-2025-02105,S2,R1,2025-04-16,2025-04-18,2,Completed,Online Portal
2106,PERM-2024-02106,S1,R1,2024-05-14,2024-05-15,1,Completed,Online Portal
2107,PERM-2023-02107,S2,R1,2023-05-18,2023-05-20,2,Completed,Online Portal
2108,PERM-2023-02108,S3,R5,2023-02-19,2023-02-20,1,Completed,Online Portal
2109,PERM-2025-02109,S1,R1,2025-08-30,2025-09-12,13,Completed,Kiosk
2110,PERM-2023-02110,S1,R2,2023-09-11,2023-09-13,2,Completed,Mobile App
2111,PERM-2024-02111,S4,R1,2024-12-10,2024-12-12,2,Completed,Online Portal
2112,PERM-2024-02112,S1,R2,2024-07-16,2024-07-17,1,Completed,Online Portal
2113,PERM-2025-02113,S3,R1,2025-01-26,2025-01-28,2,Completed,Online Portal
2114,PERM-2024-02114,S2,R2,2024-06-30,2024-07-01,1,Completed,Mobile App
2115,PERM-2025-02115,S2,R3,2025-07-10,2025-07-12,2,Completed,Online Portal
2116,PERM-2024-02116,S1,R3,2024-08-03,2024-08-05,2,Completed,Online Portal
2117,PERM-2023-02117,S3,R3,2023-02-18,,22,Under Review,Service Center
2118,PERM-2025-02118,S2,R1,2025-07-05,2025-07-08,3,Completed,Online Portal
2119,PERM-2024-02119,S2,R2,2024-12-04,2024-12-06,2,Completed,Online Portal
2120,PERM-2023-02120,S2,R1,2023-09-18,,16,Under Review,Service Center
2121,PERM-2023-02121,S2,R1,2023-12-22,2023-12-25,3,Completed,Mobile App
2122,PERM-2024-02122,S5,R1,2024-09-29,2024-10-09,10,Completed,Online Portal
2123,PERM-2025-02123,S2,R1,2025-01-12,2025-01-13,1,Completed,Mobile App
2124,PERM-2025-02124,S2,R1,2025-10-06,2025-10-07,1,Completed,Online Portal
2125,PERM-2025-02125,S5,R5,2025-07-19,2025-07-29,10,Completed,Mobile App
2126,PERM-2024-02126,S2,R1,2024-10-02,2024-10-05,3,Completed,Online Portal
2127,PERM-2025-02127,S1,R2,2025-03-02,2025-03-25,23,Completed,Service Center
2128,PERM-2024-02128,S1,R1,2024-09-03,,18,Under Review,Kiosk
2129,PERM-2025-02129,S3,R1,2025-03-19,2025-04-11,23,Completed,Service Center
2130,PERM-2024-02130,S2,R1,2024-11-16,2024-11-28,12,Rejected,Service Center
2131,PERM-2023-02131,S2,R4,2023-07-07,2023-07-10,3,Completed,Mobile App
2132,PERM-2025-02132,S2,R3,2025-09-11,2025-09-12,1,Completed,Online Portal
2133,PERM-2024-02133,S1,R4,2024-07-01,2024-07-02,1,Completed,Online Portal
2134,PERM-2024-02134,S2,R5,2024-12-25,2024-12-26,1,Completed,Mobile App
2135,PERM-2025-02135,S1,R1,2025-07-14,,16,Under Review,Service Center
2136,PERM-2025-02136,S2,R1,2025-05-25,2025-05-26,1,Completed,Online Portal
2137,PERM-2024-02137,S2,R2,2024-09-09,2024-09-23,14,Completed,Service Center
2138,PERM-2024-02138,S2,R1,2024-02-18,2024-03-13,24,Completed,Service Center
2139,PERM-2025-02139,S2,R1,2025-06-21,2025-07-04,13,Completed,Kiosk
2140,PERM-2023-02140,S3,R1,2023-06-12,2023-07-04,22,Rejected,Service Center
2141,PERM-2023-02141,S3,R2,2023-09-27,2023-09-28,1,Completed,Online Portal
2142,PERM-2024-02142,S1,R2,2024-09-23,2024-09-25,2,Completed,Online Portal
2143,PERM-2025-02143,S1,R1,2025-06-24,2025-06-26,2,Completed,Online Portal
2144,PERM-2023-02144,S2,R1,2023-07-24,2023-07-26,2,Completed,Online Portal
2145,PERM-2024-02145,S5,R2,2024-08-04,2024-08-15,11,Completed,Mobile App
2146,PERM-2025-02146,S3,R2,2025-04-20,,16,Under Review,Service Center
2147,PERM-2024-02147,S3,R1,2024-08-18,2024-09-12,25,Rejected,Service Center
2148,PERM-2023-02148,S2,R2,2023-09-07,2023-09-10,3,Completed,Mobile App
2149,PERM-2025-02149,S2,R1,2025-05-24,2025-05-26,2,Completed,Online Portal
2150,PERM-2023-02150,S2,R1,2023-07-15,2023-07-16,1,Completed,Online Portal
2151,PERM-2024-02151,S1,R2,2024-11-20,2024-11-22,2,Completed,Online Portal
2152,PERM-2025-02152,S1,R2,2025-12-29,2026-01-01,3,Completed,Online Portal
2153,PERM-2024-02153,S5,R1,2024-09-30,2024-10-10,10,Completed,Mobile App
2154,PERM-2024-02154,S1,R2,2024-11-02,2024-11-05,3,Completed,Online Portal
2155,PERM-2025-02155,S1,R2,2025-08-01,2025-08-03,2,Completed,Online Portal
2156,PERM-2023-02156,S1,R2,2023-07-18,2023-07-20,2,Completed,Online Portal
2157,PERM-2024-02157,S5,R2,2024-05-06,2024-05-17,11,Completed,Mobile App
2158,PERM-2025-02158,S2,R2,2025-06-14,2025-06-17,3,Completed,Online Portal
2159,PERM-2023-02159,S2,R1,2023-05-22,2023-05-23,1,Completed,Online Portal
2160,PERM-2023-02160,S4,R1,2023-06-14,2023-06-17,3,Completed,Online Portal
2161,PERM-2023-02161,S2,R1,2023-11-10,2023-12-02,22,Completed,Kiosk
2162,PERM-2023-02162,S2,R1,2023-01-21,2023-01-22,1,Completed,Online Portal
2163,PERM-2025-02163,S1,R2,2025-09-10,2025-09-13,3,Completed,Mobile App
2164,PERM-2023-02164,S1,R1,2023-11-01,2023-11-03,2,Completed,Mobile App
2165,PERM-2024-02165,S3,R1,2024-01-06,2024-01-08,2,Completed,Mobile App
2166,PERM-2025-02166,S3,R1,2025-05-02,,19,Under Review,Service Center
2167,PERM-2024-02167,S2,R1,2024-01-19,2024-01-21,2,Completed,Online Portal
2168,PERM-2024-02168,S2,R1,2024-03-20,2024-03-21,1,Completed,Online Portal
2169,PERM-2024-02169,S2,R2,2024-02-29,2024-03-02,2,Completed,Online Portal
2170,PERM-2023-02170,S1,R1,2023-06-10,2023-06-13,3,Completed,Mobile App
2171,PERM-2024-02171,S1,R2,2024-09-20,2024-09-23,3,Completed,Online Portal
2172,PERM-2025-02172,S1,R4,2025-06-13,2025-06-14,1,Completed,Online Portal
2173,PERM-2024-02173,S1,R1,2024-05-04,2024-05-05,1,Completed,Mobile App
2174,PERM-2025-02174,S3,R1,2025-10-13,2025-10-15,2,Completed,Mobile App
2175,PERM-2023-02175,S1,R1,2023-11-23,2023-11-26,3,Completed,Online Portal
2176,PERM-2024-02176,S1,R2,2024-08-20,2024-08-23,3,Completed,Mobile App
2177,PERM-2025-02177,S2,R2,2025-10-11,2025-10-13,2,Completed,Mobile App
2178,PERM-2023-02178,S3,R1,2023-10-16,2023-10-19,3,Completed,Online Portal
2179,PERM-2024-02179,S1,R1,2024-08-15,2024-08-17,2,Completed,Online Portal
2180,PERM-2024-02180,S1,R3,2024-07-26,2024-07-28,2,Completed,Mobile App
2181,PERM-2023-02181,S2,R1,2023-01-28,,3,Under Review,Mobile App
2182,PERM-2025-02182,S2,R1,2025-08-11,2025-08-13,2,Completed,Online Portal
2183,PERM-2023-02183,S2,R3,2023-02-12,2023-02-15,3,Completed,Online Portal
2184,PERM-2024-02184,S3,R2,2024-02-27,2024-03-01,3,Completed,Mobile App
2185,PERM-2023-02185,S5,R3,2023-06-26,,28,Under Review,Service Center
2186,PERM-2024-02186,S3,R2,2024-06-12,2024-06-14,2,Completed,Mobile App
2187,PERM-2025-02187,S2,R3,2025-08-23,,1,Under Review,Online Portal
2188,PERM-2023-02188,S2,R1,2023-07-17,2023-07-20,3,Completed,Online Portal
2189,PERM-2024-02189,S1,R2,2024-09-01,,18,Under Review,Service Center
2190,PERM-2025-02190,S5,R4,2025-04-21,2025-05-02,11,Completed,Online Portal
2191,PERM-2025-02191,S2,R2,2025-05-02,,13,Under Review,Kiosk
2192,PERM-2023-02192,S1,R1,2023-01-22,,13,Under Review,Service Center
2193,PERM-2025-02193,S2,R1,2025-12-16,2025-12-19,3,Completed,Online Portal
2194,PERM-2025-02194,S1,R1,2025-12-25,,18,Under Review,Service Center
2195,PERM-2025-02195,S2,R1,2025-04-21,2025-04-23,2,Completed,Online Portal
2196,PERM-2023-02196,S2,R1,2023-04-08,,22,Under Review,Service Center
2197,PERM-2024-02197,S2,R2,2024-03-10,2024-03-11,1,Completed,Online Portal
